1	59	33
2	48	32
3	59	31
4	51	32
5	58	37
6	58	32
7	46	36
8	44	32
9	46	26
10	49	40
11	65	21
12	56	44
13	37	26
14	41	37
15	54	33
16	50	35
17	52	21
18	51	24
19	58	29
20	48	26
21	46	20
22	36	18
23	47	19
24	41	39
25	35	28
26	35	26
27	37	32
28	39	35
29	39	37
30	47	27
31	46	36
32	49	29
33	38	39
34	39	35
35	42	42
36	39	37
37	36	25
38	55	31
39	51	30
40	40	35
41	51	42
42	50	29
43	44	26
44	47	28
45	45	35
46	54	32
47	33	39
48	38	32
49	45	42
50	38	23
51	38	25
52	35	20
53	51	30
54	41	30
55	60	23
56	40	26
57	51	23
58	37	24
59	44	17
60	47	23
61	35	34
62	39	30
63	28	27
64	54	27
65	45	27
66	46	26
67	31	23
68	32	36
69	42	35
70	44	21
71	47	29
72	50	29
73	63	32
74	38	25
75	52	27
76	61	43
77	62	22
78	38	18
79	42	27
80	47	29
81	52	20
82	49	23
83	45	27
84	53	29
85	51	42
86	37	27
87	51	33
88	62	22
89	46	25
90	60	32
91	46	24
92	61	23
93	63	11
94	42	32
95	76	32
96	58	26
97	71	25
98	59	20
99	69	27
100	62	26
101	88	30
102	71	42
103	75	35
104	75	24
105	77	34
106	61	38
107	79	33
108	69	25
109	83	25
110	60	25
111	73	38
112	75	32
113	72	28
114	56	38
115	78	34
116	85	21
117	70	35
118	55	37
119	90	35
120	70	47
121	65	35
122	72	38
123	83	29
124	80	23
125	87	51
126	68	36
127	80	49
128	89	46
129	89	50
130	88	44
131	99	57
132	98	47
133	111	41
134	97	47
135	109	44
136	76	41
137	86	52
138	95	46
139	88	44
140	121	36
141	107	45
142	94	54
143	115	57
144	115	37
145	116	57
146	126	51
147	104	48
148	139	36
149	109	50
150	126	38
151	142	37
152	140	44
153	111	61
154	133	48
155	153	52
156	130	35
157	143	52
158	133	52
159	160	58
160	157	48
161	145	66
162	143	68
163	161	80
164	181	65
165	160	75
166	159	49
167	153	62
168	171	60
169	157	57
170	148	87
171	144	75
172	164	58
173	134	85
174	138	77
175	132	90
176	135	90
177	149	72
178	136	92
179	126	65
180	125	102
181	122	100
182	156	92
183	137	78
184	139	103
185	140	112
186	141	97
187	113	105
188	126	99
189	132	111
190	97	114
191	98	104
192	154	107
193	101	114
194	95	129
195	104	112
196	119	113
197	94	103
198	104	128
199	113	112
200	95	112
201	104	106
202	102	120
203	88	102
204	85	109
205	84	99
206	85	104
207	97	106
208	79	107
209	71	90
210	83	99
211	77	89
212	77	117
213	75	94
214	82	104
215	55	95
216	79	112
217	65	89
218	61	97
219	81	106
220	57	75
221	54	69
222	58	113
223	64	83
224	50	66
225	56	79
226	53	88
227	42	65
228	58	79
229	48	82
230	38	72
231	46	76
232	40	70
233	35	61
234	38	61
235	41	62
236	37	67
237	34	70
238	32	62
239	35	53
240	41	62
241	34	64
242	29	63
243	33	57
244	27	71
245	29	40
246	26	57
247	30	45
248	42	50
249	31	57
250	26	39
251	24	34
252	35	34
253	37	50
254	24	32
255	29	36
256	26	36
257	14	28
258	17	45
259	32	30
260	27	30
261	27	30
262	14	25
263	18	25
264	23	24
265	14	33
266	13	23
267	15	23
268	16	14
269	25	25
270	21	35
271	8	26
272	11	17
273	23	24
274	10	18
275	9	16
276	4	16
277	18	13
278	12	22
279	11	16
280	7	13
281	15	14
282	22	20
283	10	25
284	16	14
285	13	14
286	17	19
287	14	8
288	12	15
289	10	20
290	7	15
291	4	11
292	10	8
293	11	12
294	4	8
295	3	12
296	7	8
297	8	8
298	8	12
299	6	14
300	6	14
301	10	6
302	7	5
303	7	15
304	7	6
305	6	8
306	5	2
307	8	10
308	3	7
309	5	5
310	5	4
311	6	11
312	8	12
313	3	4
314	5	11
315	3	5
316	4	9
317	8	4
318	3	6
319	2	6
320	3	4
321	2	2
322	5	5
323	4	7
324	6	1
325	7	2
326	6	6
327	3	7
328	2	6
329	3	4
330	0	4
331	4	5
332	6	2
333	7	4
334	3	3
335	5	2
336	0	2
337	2	5
338	3	1
339	3	1
340	2	3
341	2	3
342	2	4
343	2	2
344	3	4
345	1	1
346	2	2
347	2	4
348	1	2
349	3	2
350	3	2
351	1	1
352	2	3
353	4	3
354	3	5
355	1	5
356	2	1
357	2	2
358	0	1
359	1	3
360	1	0
361	2	2
362	2	4
363	2	3
364	1	2
365	4	3
366	5	0
367	1	1
368	6	3
369	1	2
370	1	1
371	2	1
372	3	2
373	3	0
374	0	3
375	2	0
376	0	2
377	1	2
378	1	1
379	0	2
380	0	2
381	0	0
382	3	1
383	0	3
384	0	1
385	0	1
386	0	1
387	0	1
388	3	0
389	0	1
390	0	0
391	1	1
392	0	1
393	3	1
394	0	0
395	1	4
396	1	3
397	0	1
398	1	1
399	0	0
400	1	1
401	1	0
402	2	3
403	2	1
404	0	0
405	3	1
406	0	0
