1	47	22
2	33	29
3	50	39
4	43	36
5	45	37
6	53	22
7	53	41
8	56	30
9	44	44
10	34	34
11	47	38
12	56	24
13	24	40
14	41	18
15	36	27
16	34	25
17	36	32
18	50	35
19	44	17
20	35	38
21	33	44
22	36	41
23	31	22
24	42	33
25	42	34
26	31	25
27	36	34
28	37	30
29	55	30
30	38	33
31	25	29
32	44	19
33	40	33
34	48	34
35	38	27
36	44	33
37	40	36
38	43	31
39	41	24
40	46	20
41	50	25
42	47	35
43	49	18
44	53	25
45	49	24
46	42	18
47	39	25
48	50	27
49	36	23
50	42	18
51	39	22
52	48	19
53	47	16
54	34	21
55	45	25
56	42	20
57	46	22
58	42	25
59	51	20
60	36	28
61	49	17
62	38	18
63	40	24
64	51	25
65	34	18
66	35	30
67	47	29
68	49	19
69	37	22
70	38	23
71	36	30
72	35	30
73	52	30
74	50	31
75	42	28
76	45	26
77	61	25
78	45	28
79	34	23
80	47	21
81	48	23
82	61	35
83	64	22
84	54	21
85	44	26
86	47	21
87	70	31
88	51	29
89	62	26
90	71	21
91	53	23
92	61	18
93	62	29
94	46	38
95	48	21
96	61	23
97	59	28
98	70	28
99	80	18
100	68	21
101	76	19
102	91	19
103	63	27
104	85	35
105	60	21
106	67	25
107	66	38
108	66	30
109	75	23
110	77	23
111	82	23
112	72	41
113	72	32
114	81	29
115	80	28
116	87	27
117	76	47
118	96	26
119	76	34
120	77	40
121	69	28
122	83	29
123	92	38
124	79	25
125	87	29
126	79	37
127	83	38
128	82	40
129	61	40
130	91	37
131	87	35
132	122	53
133	99	37
134	109	61
135	109	31
136	96	28
137	87	37
138	101	40
139	107	44
140	103	41
141	79	52
142	113	41
143	96	46
144	95	46
145	94	58
146	123	49
147	105	41
148	126	48
149	121	48
150	131	49
151	141	44
152	201	52
153	181	48
154	147	53
155	173	54
156	184	45
157	176	44
158	194	43
159	175	42
160	160	59
161	200	59
162	191	68
163	184	72
164	204	59
165	165	69
166	176	51
167	168	56
168	184	56
169	179	62
170	177	72
171	174	46
172	180	76
173	175	63
174	159	63
175	182	65
176	164	80
177	149	55
178	164	93
179	163	84
180	157	90
181	177	98
182	168	136
183	151	120
184	156	103
185	179	117
186	163	134
187	155	111
188	152	121
189	165	118
190	150	119
191	137	142
192	126	130
193	119	131
194	133	140
195	127	103
196	138	117
197	122	110
198	126	137
199	133	118
200	107	129
201	130	125
202	102	134
203	96	120
204	104	115
205	108	112
206	102	104
207	106	100
208	104	112
209	97	115
210	75	109
211	90	126
212	90	108
213	105	109
214	81	112
215	71	122
216	86	111
217	71	114
218	99	112
219	79	117
220	67	108
221	92	106
222	76	85
223	73	90
224	76	94
225	75	93
226	56	102
227	53	89
228	60	87
229	61	98
230	55	69
231	54	96
232	57	59
233	39	72
234	55	72
235	32	81
236	43	65
237	41	64
238	37	70
239	31	70
240	44	52
241	35	58
242	44	60
243	44	69
244	47	47
245	46	56
246	49	62
247	37	49
248	37	68
249	24	51
250	26	44
251	31	66
252	33	60
253	30	51
254	19	55
255	20	59
256	33	34
257	38	36
258	26	43
259	23	38
260	17	32
261	29	26
262	16	35
263	32	26
264	19	31
265	27	19
266	27	22
267	18	22
268	19	23
269	23	21
270	14	25
271	17	14
272	27	28
273	14	26
274	15	23
275	16	20
276	16	33
277	10	25
278	6	22
279	19	12
280	16	9
281	11	13
282	13	15
283	6	14
284	12	8
285	4	10
286	1	16
287	14	19
288	12	9
289	9	11
290	12	5
291	8	11
292	12	13
293	7	16
294	10	11
295	11	16
296	4	9
297	3	6
298	9	8
299	6	12
300	7	6
301	4	7
302	4	8
303	3	8
304	8	6
305	10	8
306	7	8
307	5	7
308	6	4
309	7	9
310	4	4
311	1	4
312	2	1
313	3	4
314	1	2
315	2	3
316	0	0
317	5	5
318	3	8
319	2	2
320	3	5
321	6	5
322	1	5
323	2	4
324	1	0
325	4	6
326	1	1
327	2	2
328	4	3
329	6	2
330	2	2
331	1	2
332	0	1
333	0	1
334	2	6
335	1	7
336	1	4
337	0	4
338	5	3
339	3	1
340	0	2
341	3	1
342	4	1
343	3	3
344	1	1
345	2	0
346	2	0
347	0	2
348	0	2
349	1	0
350	4	2
351	0	3
352	0	1
353	0	0
354	0	0
355	1	2
356	1	0
357	3	1
358	0	1
359	2	5
360	0	1
361	1	1
362	0	0
363	3	0
364	0	2
365	2	0
366	2	0
367	1	0
368	1	3
369	0	3
370	0	0
371	0	2
372	3	0
373	3	1
374	0	1
375	0	2
376	0	0
377	1	0
378	0	0
379	1	0
380	3	3
381	1	0
382	0	0
383	4	0
384	0	0
385	0	1
386	0	1
387	1	3
388	2	0
389	1	2
390	0	0
391	0	1
392	1	0
393	0	0
394	0	0
395	0	2
396	0	1
397	0	1
398	0	1
399	0	0
400	1	0
401	0	0
402	2	0
403	0	3
404	1	0
405	0	0
406	0	0
407	3	0
408	0	0
409	1	1
410	0	3
411	2	1
412	0	0
413	0	2
414	3	0
415	1	0
416	0	0
417	0	1
418	0	0
419	0	0
420	0	0
421	1	0
422	3	1
423	1	0
424	0	0
425	0	0
426	0	0
427	1	0
428	0	0
429	0	0
430	0	1
431	5	0
432	1	0
433	2	0
434	3	0
435	0	0
436	1	0
437	3	3
438	0	0
439	1	0
440	0	0
441	0	2
442	0	0
443	1	0
444	0	2
445	0	0
446	0	0
447	3	0
448	0	0
449	1	0
450	1	0
451	0	1
452	1	1
453	1	1
454	0	0
455	0	0
456	2	0
457	2	1
458	3	0
459	0	0
460	1	0
461	0	5
462	2	1
463	0	2
464	0	1
465	3	0
466	0	0
467	1	3
468	3	0
469	1	1
470	0	0
471	1	0
472	1	0
473	2	0
474	0	0
475	0	0
476	0	0
477	1	3
478	2	0
479	0	1
480	1	1
481	1	0
482	5	1
483	0	1
484	1	0
485	3	0
486	0	0
487	0	0
488	1	2
489	0	0
490	1	1
491	0	0
492	1	2
493	2	0
494	1	0
495	1	2
496	3	0
497	2	0
498	0	3
499	1	1
500	1	0
501	0	1
502	0	0
503	1	2
504	0	0
505	0	0
506	1	0
507	0	1
508	0	2
509	1	0
510	0	1
511	0	0
512	0	5
513	2	0
514	0	1
515	1	3
516	0	0
517	0	0
518	0	1
519	0	0
520	1	1
521	1	0
522	0	1
523	1	2
524	1	1
525	0	1
526	1	3
527	1	2
528	1	0
529	0	1
530	0	0
531	0	0
532	1	0
533	5	0
534	2	0
535	0	0
536	0	0
537	1	0
538	0	0
539	0	1
540	0	0
541	4	0
542	0	0
543	0	2
544	1	0
545	2	1
546	0	0
547	0	0
548	0	0
549	0	0
550	0	1
551	2	1
552	0	0
553	2	1
554	0	0
555	0	0
556	0	0
557	0	1
558	2	0
559	1	0
560	0	0
561	3	0
562	0	0
563	3	5
564	0	2
565	0	0
566	0	0
567	0	1
568	2	0
569	1	0
570	0	0
571	0	2
572	0	0
573	1	0
574	5	1
575	3	0
576	5	0
577	6	0
578	1	0
579	5	0
580	0	0
581	2	2
582	2	0
583	4	2
584	0	0
585	0	0
586	5	0
587	2	0
588	0	2
589	2	1
590	0	0
591	2	3
592	2	0
593	1	3
594	1	0
595	10	0
596	5	0
597	3	0
598	3	2
599	1	1
600	1	0
601	3	0
602	2	0
603	0	1
604	1	5
605	2	3
606	1	5
607	5	6
608	2	1
609	0	4
610	3	0
611	1	0
612	1	2
613	0	2
614	0	0
615	3	0
616	1	5
617	0	2
618	6	0
619	1	2
620	4	0
621	2	2
622	5	0
623	1	1
624	2	0
625	3	10
626	1	3
627	0	2
628	4	2
629	0	0
630	0	0
631	3	3
632	1	1
633	2	0
634	2	0
635	5	2
636	4	0
637	1	2
638	2	1
639	2	0
640	0	1
641	0	1
642	3	0
643	3	0
644	0	0
645	0	2
646	2	0
647	3	0
648	3	2
649	2	1
650	8	3
651	0	2
652	2	2
653	1	1
654	4	1
655	6	1
656	1	1
657	3	0
658	3	2
659	0	0
660	2	0
661	2	2
662	0	0
663	6	1
664	2	2
665	1	5
666	0	2
667	5	0
668	3	1
669	2	1
670	3	0
671	6	0
672	5	3
673	3	3
674	3	0
675	4	0
676	3	1
677	2	3
678	2	3
679	7	2
680	2	5
681	3	0
682	9	1
683	3	1
684	4	3
685	8	6
686	2	1
687	6	2
688	5	2
689	3	0
690	3	0
691	2	2
692	3	0
693	7	6
694	6	2
695	1	1
696	2	0
697	2	5
698	6	2
699	5	2
700	3	3
701	3	5
702	2	5
703	4	3
704	4	3
705	2	3
706	3	2
707	1	2
708	3	2
709	5	6
710	4	1
711	9	3
712	3	8
713	4	1
714	3	3
715	5	5
716	5	2
717	8	6
718	6	2
719	8	1
720	5	3
721	7	2
722	7	2
723	6	5
724	5	5
725	11	1
726	6	2
727	13	2
728	8	6
729	11	4
730	7	2
731	2	1
732	4	2
733	9	3
734	9	3
735	8	2
736	8	3
737	4	0
738	7	1
739	8	5
740	10	4
741	8	6
742	8	3
743	16	4
744	14	3
745	13	5
746	13	4
747	13	6
748	19	5
749	10	4
750	13	5
751	11	7
752	17	5
753	15	2
754	18	5
755	12	11
756	15	5
757	12	11
758	13	6
759	17	7
760	8	7
761	20	2
762	10	4
763	7	8
764	8	6
765	14	7
766	16	8
767	24	4
768	16	7
769	20	6
770	16	8
771	26	6
772	9	5
773	13	12
774	15	14
775	15	10
776	18	9
777	26	10
778	23	17
779	14	9
780	26	11
781	21	8
782	29	14
783	25	8
784	14	14
785	25	11
786	23	10
787	30	8
788	14	8
789	27	11
790	19	5
791	15	18
792	21	8
793	30	6
794	25	5
795	29	13
796	38	15
797	38	19
798	31	16
799	35	16
800	45	15
801	44	21
802	39	6
803	28	10
804	38	11
