1	56	41
2	58	34
3	53	36
4	54	34
5	46	40
6	57	40
7	43	37
8	50	40
9	41	25
10	42	37
11	49	37
12	50	36
13	47	44
14	44	31
15	36	35
16	44	39
17	54	46
18	36	32
19	46	49
20	62	34
21	38	34
22	43	40
23	35	41
24	44	36
25	34	37
26	38	29
27	28	23
28	35	34
29	50	36
30	42	35
31	51	43
32	41	43
33	46	34
34	33	32
35	46	33
36	47	33
37	42	28
38	34	37
39	43	28
40	50	27
41	44	35
42	41	36
43	41	30
44	26	31
45	43	21
46	26	28
47	44	33
48	39	26
49	35	35
50	50	42
51	29	28
52	34	36
53	44	25
54	43	24
55	34	27
56	36	26
57	41	20
58	30	24
59	47	31
60	49	30
61	37	29
62	27	27
63	54	34
64	27	27
65	27	34
66	31	29
67	39	26
68	41	22
69	37	29
70	46	37
71	36	27
72	28	31
73	35	27
74	37	18
75	44	28
76	43	20
77	56	32
78	45	28
79	35	22
80	46	36
81	33	17
82	40	19
83	34	32
84	29	29
85	44	16
86	37	26
87	39	28
88	42	25
89	45	33
90	46	35
91	35	24
92	40	16
93	38	38
94	41	18
95	39	20
96	45	18
97	48	28
98	69	36
99	50	28
100	39	30
101	62	25
102	53	16
103	57	26
104	58	25
105	52	31
106	58	36
107	57	41
108	59	24
109	56	28
110	62	37
111	42	19
112	56	26
113	59	23
114	56	19
115	70	36
116	71	25
117	42	30
118	60	33
119	45	34
120	58	28
121	75	25
122	61	30
123	64	27
124	67	24
125	61	29
126	66	33
127	74	40
128	76	49
129	77	34
130	71	28
131	60	51
132	67	38
133	95	40
134	96	43
135	76	37
136	69	37
137	97	39
138	89	42
139	88	42
140	76	42
141	101	34
142	76	44
143	84	40
144	70	42
145	109	42
146	92	55
147	91	31
148	109	41
149	103	29
150	99	40
151	111	57
152	114	40
153	85	44
154	134	46
155	132	45
156	131	53
157	139	52
158	108	48
159	129	52
160	109	48
161	117	42
162	128	44
163	137	65
164	144	70
165	113	59
166	140	42
167	134	63
168	150	65
169	148	66
170	150	61
171	147	72
172	136	59
173	135	52
174	126	44
175	123	73
176	145	64
177	131	62
178	137	72
179	119	63
180	135	74
181	124	76
182	120	85
183	128	61
184	91	100
185	106	98
186	110	100
187	113	109
188	109	77
189	106	93
190	129	77
191	102	82
192	123	93
193	95	102
194	91	111
195	104	84
196	98	113
197	104	109
198	85	101
199	104	112
200	79	99
201	90	108
202	99	104
203	68	107
204	58	90
205	100	96
206	88	103
207	67	105
208	74	96
209	64	99
210	66	93
211	56	103
212	55	94
213	82	92
214	49	71
215	68	84
216	65	86
217	52	88
218	62	84
219	62	85
220	35	100
221	50	66
222	40	100
223	44	64
224	51	68
225	50	78
226	49	73
227	58	81
228	44	57
229	28	74
230	40	51
231	34	69
232	38	72
233	40	53
234	52	40
235	29	75
236	46	64
237	37	54
238	28	54
239	25	40
240	36	51
241	23	40
242	31	42
243	33	64
244	26	35
245	28	51
246	22	48
247	20	40
248	26	48
249	17	51
250	22	24
251	23	37
252	23	29
253	18	29
254	22	39
255	27	30
256	27	30
257	33	37
258	28	30
259	28	20
260	19	25
261	26	26
262	22	23
263	14	28
264	22	31
265	17	22
266	18	35
267	20	25
268	11	15
269	19	17
270	13	21
271	11	12
272	10	15
273	15	27
274	12	18
275	14	15
276	13	17
277	14	12
278	10	16
279	14	15
280	11	12
281	14	16
282	23	9
283	15	11
284	13	11
285	11	17
286	9	16
287	5	21
288	10	17
289	15	12
290	9	11
291	14	16
292	11	14
293	3	8
294	6	7
295	3	8
296	4	9
297	12	13
298	7	2
299	3	8
300	2	7
301	5	8
302	5	6
303	7	7
304	5	6
305	2	7
306	5	6
307	6	9
308	2	4
309	5	9
310	6	8
311	5	5
312	9	20
313	5	9
314	2	5
315	2	4
316	2	6
317	1	3
318	1	6
319	1	6
320	2	4
321	3	8
322	6	7
323	8	3
324	5	3
325	2	2
326	4	3
327	1	9
328	4	4
329	3	2
330	2	2
331	4	3
332	1	2
333	4	4
334	5	4
335	1	2
336	1	0
337	3	4
338	0	2
339	2	2
340	2	3
341	2	2
342	4	2
343	1	3
344	3	1
345	3	1
346	1	1
347	2	0
348	0	0
349	2	1
350	0	1
351	7	1
352	2	4
353	2	2
354	1	3
355	2	1
356	3	2
357	1	1
358	3	0
359	6	2
360	3	1
361	0	3
362	0	1
363	2	2
364	2	2
365	0	1
366	0	0
367	3	0
368	4	0
369	2	1
370	0	1
371	0	2
372	0	4
373	1	0
374	1	3
375	1	3
376	0	1
377	0	1
378	2	0
379	2	0
380	0	0
381	1	5
382	0	2
383	1	1
384	0	1
385	0	2
386	2	3
387	0	1
388	3	2
389	1	5
390	2	1
391	4	0
392	1	0
393	1	2
394	1	1
395	1	0
396	1	0
397	0	3
398	3	3
399	0	2
400	0	0
401	1	0
402	2	0
403	0	1
404	0	0
405	0	0
406	0	0
407	1	0
408	1	1
409	5	2
410	1	0
411	2	0
412	8	0
413	4	0
414	2	0
415	1	0
416	3	1
417	1	0
418	1	2
419	0	1
420	1	2
421	1	4
422	1	1
423	0	1
424	3	1
425	2	1
426	0	1
427	1	0
428	2	3
429	0	0
430	2	0
431	1	1
432	2	2
433	2	0
434	0	0
435	1	0
436	0	0
437	4	1
438	1	1
439	0	4
440	0	1
441	1	2
442	2	8
443	1	4
444	1	2
445	0	1
446	1	3
447	4	0
448	1	1
449	3	0
450	1	1
451	1	1
452	1	1
453	2	0
454	1	3
455	1	0
456	1	0
457	6	0
458	3	2
459	0	0
460	1	2
461	2	1
462	1	1
463	0	2
464	1	0
465	0	1
466	0	0
467	0	4
468	1	0
469	3	0
470	1	0
471	1	1
472	1	2
473	1	1
474	1	1
475	1	0
476	0	1
477	3	4
478	0	1
479	1	2
480	0	1
481	1	1
482	0	1
483	1	2
484	1	1
485	6	1
486	2	1
487	0	4
488	1	3
489	0	0
490	1	1
491	4	2
492	2	1
493	3	0
494	2	1
495	0	0
496	0	0
497	2	0
498	1	1
499	1	3
500	1	1
501	1	1
502	3	1
503	0	1
504	0	1
