1	77	54
2	75	88
3	89	65
4	99	77
5	86	68
6	82	62
7	65	78
8	89	65
9	107	82
10	77	76
11	80	68
12	97	77
13	103	83
14	94	73
15	100	76
16	84	80
17	96	69
18	110	73
19	109	84
20	101	59
21	100	69
22	91	69
23	108	84
24	90	86
25	122	83
26	105	76
27	94	90
28	120	75
29	104	79
30	114	85
31	112	63
32	142	64
33	100	75
34	138	88
35	133	78
36	126	66
37	133	52
38	131	77
39	112	101
40	118	61
41	113	69
42	143	82
43	112	90
44	137	81
45	141	88
46	146	78
47	147	90
48	141	96
49	139	92
50	134	81
51	133	86
52	147	76
53	142	99
54	170	82
55	173	110
56	154	86
57	164	77
58	149	100
59	158	95
60	171	101
61	163	97
62	176	120
63	146	89
64	177	114
65	186	115
66	190	112
67	147	118
68	186	111
69	189	98
70	181	102
71	194	95
72	239	123
73	186	96
74	210	111
75	219	119
76	236	128
77	225	123
78	228	110
79	250	116
80	247	111
81	244	102
82	239	131
83	273	125
84	260	142
85	263	155
86	266	131
87	293	136
88	296	130
89	277	135
90	325	144
91	337	136
92	292	152
93	340	132
94	327	143
95	346	148
96	386	162
97	362	128
98	348	151
99	411	152
100	405	154
101	471	163
102	439	200
103	428	157
104	419	179
105	456	183
106	454	201
107	408	196
108	464	181
109	430	211
110	504	202
111	445	205
112	443	186
113	461	237
114	445	220
115	444	217
116	492	230
117	501	228
118	503	240
119	450	241
120	483	271
121	486	264
122	520	248
123	469	282
124	503	276
125	474	290
126	510	306
127	551	305
128	516	299
129	563	327
130	517	325
131	599	384
132	627	361
133	602	351
134	627	344
135	545	372
136	690	395
137	677	339
138	630	394
139	658	357
140	645	424
141	682	379
142	698	366
143	744	379
144	716	366
145	738	372
146	805	415
147	790	423
148	812	417
149	926	365
150	960	406
151	943	410
152	996	427
153	1006	397
154	975	421
155	1045	404
156	1200	401
157	1075	449
158	1120	421
159	1171	463
160	1134	428
161	1067	497
162	1219	529
163	1205	475
164	1223	512
165	1143	450
166	1173	537
167	1227	562
168	1155	516
169	1210	539
170	1194	511
171	1213	567
172	1138	561
173	1235	621
174	1146	572
175	1147	602
176	1074	659
177	1073	671
178	1042	678
179	1079	759
180	1057	797
181	1059	801
182	1046	833
183	976	870
184	1024	812
185	1024	875
186	1022	1017
187	925	917
188	885	942
189	987	995
190	860	949
191	882	908
192	934	1054
193	874	1001
194	891	1032
195	777	976
196	861	996
197	810	1049
198	793	982
199	786	1012
200	772	1031
201	779	1032
202	699	970
203	749	1036
204	734	969
205	694	966
206	632	916
207	692	918
208	585	888
209	642	912
210	619	883
211	585	917
212	568	878
213	557	806
214	581	857
215	602	858
216	557	834
217	523	754
218	540	750
219	515	818
220	520	713
221	503	719
222	456	793
223	498	730
224	467	753
225	493	635
226	453	719
227	429	685
228	409	667
229	409	649
230	393	635
231	377	649
232	404	562
233	347	624
234	348	587
235	331	565
236	351	521
237	310	544
238	324	469
239	323	546
240	319	510
241	283	466
242	328	437
243	314	440
244	288	455
245	291	474
246	287	431
247	299	422
248	254	430
249	291	403
250	242	406
251	280	387
252	228	353
253	248	381
254	226	365
255	236	372
256	203	332
257	213	318
258	223	304
259	203	296
260	217	287
261	177	276
262	187	287
263	174	245
264	177	236
265	172	236
266	171	234
267	147	211
268	162	233
269	127	225
270	113	231
271	154	183
272	101	218
273	130	196
274	125	187
275	114	162
276	104	175
277	130	208
278	104	149
279	115	168
280	115	136
281	104	183
282	88	142
283	92	150
284	96	133
285	91	143
286	91	122
287	91	110
288	87	122
289	82	100
290	79	110
291	88	97
292	68	91
293	67	101
294	79	98
295	62	81
296	68	99
297	58	80
298	70	93
299	61	72
300	55	66
301	44	86
302	43	57
303	54	67
304	41	67
305	48	62
306	49	58
307	45	59
308	44	54
309	32	69
310	33	53
311	30	53
312	45	51
313	39	54
314	38	47
315	36	47
316	22	51
317	23	39
318	50	47
319	32	39
320	29	42
321	22	41
322	38	38
323	38	35
324	25	40
325	29	28
326	22	38
327	20	27
328	15	36
329	28	27
330	18	24
331	24	26
332	18	19
333	26	23
334	29	19
335	17	22
336	15	11
337	20	24
338	25	21
339	21	14
340	15	18
341	21	19
342	12	17
343	7	15
344	9	22
345	21	16
346	10	13
347	14	12
348	14	22
349	13	16
350	13	17
351	15	11
352	6	19
353	10	16
354	10	8
355	19	16
356	11	2
357	7	11
358	10	2
359	16	11
360	13	1
361	11	10
362	5	6
363	6	13
364	7	6
365	4	8
366	1	10
367	4	10
368	7	11
369	4	10
370	7	5
371	1	7
372	8	3
373	9	5
374	4	1
375	8	10
376	9	4
377	11	8
378	5	4
379	2	3
380	5	6
381	5	4
382	8	3
383	6	5
384	2	4
385	6	9
386	4	8
387	7	4
388	1	5
389	7	4
390	4	7
391	6	7
392	3	5
393	2	1
394	1	2
395	1	2
396	3	0
397	6	3
398	6	4
399	4	1
400	2	2
401	0	0
402	3	6
403	2	3
404	4	2
405	0	5
406	7	5
407	3	7
408	4	3
409	3	0
410	0	4
411	1	3
412	4	6
413	5	4
414	3	1
415	3	3
416	4	3
417	1	1
418	4	1
419	1	4
420	5	4
421	1	1
422	3	0
423	4	1
424	4	1
425	3	0
426	0	1
427	1	1
428	6	5
429	3	1
430	1	2
431	1	0
432	4	3
433	6	0
434	2	2
435	0	0
436	0	3
437	2	2
438	4	2
439	1	2
440	0	0
441	4	0
442	2	0
443	0	0
444	2	3
445	0	3
446	6	4
447	7	1
448	0	3
